X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.716000e-05,2.000000e-09
0,-1.15e-02,1.86e+01,
1,-1.15e-02,1.86e+01,
2,-1.15e-02,1.86e+01,
3,-1.15e-02,1.82e+01,
4,-1.15e-02,1.82e+01,
5,-1.15e-02,1.86e+01,
6,-1.15e-02,1.86e+01,
7,-1.15e-02,1.86e+01,
8,-1.15e-02,1.82e+01,
9,-1.15e-02,1.86e+01,
10,-1.15e-02,1.86e+01,
11,-1.15e-02,1.86e+01,
12,-1.15e-02,1.86e+01,
13,-1.92e-02,1.86e+01,
14,-1.15e-02,1.86e+01,
15,-1.15e-02,1.86e+01,
16,-1.15e-02,1.86e+01,
17,-1.15e-02,1.86e+01,
18,-1.15e-02,1.86e+01,
19,-1.15e-02,1.86e+01,
20,-1.15e-02,1.82e+01,
21,-1.15e-02,1.86e+01,
22,-1.15e-02,1.86e+01,
23,-1.15e-02,1.82e+01,
24,-1.15e-02,1.82e+01,
25,-1.15e-02,1.86e+01,
26,-1.15e-02,1.86e+01,
27,-1.15e-02,1.86e+01,
28,-1.15e-02,1.86e+01,
29,-1.15e-02,1.86e+01,
30,-1.15e-02,1.86e+01,
31,-1.15e-02,1.86e+01,
32,-1.15e-02,1.86e+01,
33,-1.15e-02,1.86e+01,
34,-1.15e-02,1.86e+01,
35,-1.15e-02,1.86e+01,
36,-1.15e-02,1.86e+01,
37,-1.92e-02,1.82e+01,
38,-1.15e-02,1.86e+01,
39,-1.15e-02,1.86e+01,
40,-1.15e-02,1.86e+01,
41,-1.15e-02,1.86e+01,
42,-1.15e-02,1.86e+01,
43,-1.15e-02,1.82e+01,
44,-1.15e-02,1.86e+01,
45,-1.15e-02,1.86e+01,
46,-1.15e-02,1.86e+01,
47,-1.15e-02,1.86e+01,
48,-1.15e-02,1.86e+01,
49,-1.15e-02,1.82e+01,
50,-1.15e-02,1.86e+01,
51,-1.15e-02,1.82e+01,
52,-1.15e-02,1.86e+01,
53,-1.15e-02,1.86e+01,
54,-1.15e-02,1.86e+01,
55,-1.15e-02,1.86e+01,
56,-1.15e-02,1.86e+01,
57,-1.15e-02,1.86e+01,
58,-1.15e-02,1.86e+01,
59,-1.15e-02,1.82e+01,
60,-1.15e-02,1.82e+01,
61,-1.15e-02,1.86e+01,
62,-1.15e-02,1.86e+01,
63,-1.15e-02,1.82e+01,
64,-1.15e-02,1.86e+01,
65,-1.15e-02,1.86e+01,
66,-1.15e-02,1.86e+01,
67,-1.15e-02,1.82e+01,
68,-1.15e-02,1.82e+01,
69,-1.15e-02,1.86e+01,
70,-1.15e-02,1.86e+01,
71,-1.15e-02,1.86e+01,
72,-1.15e-02,1.86e+01,
73,-1.92e-02,1.82e+01,
74,-1.15e-02,1.86e+01,
75,-1.92e-02,1.82e+01,
76,-1.15e-02,1.86e+01,
77,-1.15e-02,1.86e+01,
78,-1.15e-02,1.86e+01,
79,-1.15e-02,1.86e+01,
80,-1.15e-02,1.86e+01,
81,-1.15e-02,1.82e+01,
82,-1.15e-02,1.86e+01,
