X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.456000e-05,2.000000e-09
0,-2.00e-02,2.40e+01,
1,-1.20e-02,2.40e+01,
2,-2.00e-02,2.40e+01,
3,-2.00e-02,2.40e+01,
4,-2.00e-02,2.40e+01,
5,-1.20e-02,2.40e+01,
6,-2.00e-02,2.40e+01,
7,-1.20e-02,2.40e+01,
8,-2.00e-02,2.40e+01,
9,-1.20e-02,2.40e+01,
10,-2.00e-02,2.40e+01,
11,-1.20e-02,2.40e+01,
12,-2.00e-02,2.40e+01,
13,-1.20e-02,2.40e+01,
14,-2.00e-02,2.40e+01,
15,-1.20e-02,2.40e+01,
16,-2.00e-02,2.40e+01,
17,-1.20e-02,2.40e+01,
18,-2.00e-02,2.40e+01,
19,-1.20e-02,2.40e+01,
20,-2.00e-02,2.40e+01,
21,-1.20e-02,2.40e+01,
22,-2.00e-02,2.40e+01,
23,-1.20e-02,2.40e+01,
24,-2.00e-02,2.40e+01,
25,-1.20e-02,2.40e+01,
26,-2.00e-02,2.40e+01,
27,-1.20e-02,2.40e+01,
28,-2.00e-02,2.40e+01,
29,-1.20e-02,2.40e+01,
30,-2.00e-02,2.40e+01,
31,-1.20e-02,2.40e+01,
32,-2.00e-02,2.40e+01,
33,-1.20e-02,2.40e+01,
34,-2.00e-02,2.40e+01,
35,-1.20e-02,2.40e+01,
36,-2.00e-02,2.40e+01,
37,-1.20e-02,2.40e+01,
38,-2.00e-02,2.40e+01,
39,-2.00e-02,2.40e+01,
40,-2.00e-02,2.40e+01,
41,-1.20e-02,2.40e+01,
42,-2.00e-02,2.40e+01,
43,-1.20e-02,2.40e+01,
44,-2.00e-02,2.40e+01,
45,-1.20e-02,2.40e+01,
46,-2.00e-02,2.40e+01,
47,-1.20e-02,2.40e+01,
48,-2.00e-02,2.40e+01,
49,-1.20e-02,2.40e+01,
50,-2.00e-02,2.40e+01,
51,-1.20e-02,2.40e+01,
52,-2.00e-02,2.40e+01,
53,-1.20e-02,2.40e+01,
54,-2.00e-02,2.40e+01,
55,-1.20e-02,2.40e+01,
56,-2.00e-02,2.40e+01,
57,-1.20e-02,2.40e+01,
58,-2.00e-02,2.40e+01,
59,-2.00e-02,2.40e+01,
60,-2.00e-02,2.40e+01,
61,-1.20e-02,2.40e+01,
62,-2.00e-02,2.40e+01,
63,-1.20e-02,2.40e+01,
64,-2.00e-02,2.40e+01,
65,-1.20e-02,2.40e+01,
66,-2.00e-02,2.40e+01,
67,-1.20e-02,2.40e+01,
68,-2.00e-02,2.40e+01,
69,-1.20e-02,2.40e+01,
70,-2.00e-02,2.40e+01,
71,-1.20e-02,2.40e+01,
72,-2.00e-02,2.40e+01,
73,-1.20e-02,2.40e+01,
74,-2.00e-02,2.40e+01,
75,-2.00e-02,2.40e+01,
76,-2.00e-02,2.40e+01,
77,-1.20e-02,2.40e+01,
78,-2.00e-02,2.40e+01,
79,-1.20e-02,2.40e+01,
80,-2.00e-02,2.40e+01,
81,-1.20e-02,2.40e+01,
82,-2.00e-02,2.40e+01,
83,-1.20e-02,2.40e+01,
84,-2.00e-02,2.40e+01,
85,-1.20e-02,2.40e+01,
86,-2.00e-02,2.40e+01,
87,-1.20e-02,2.40e+01,
88,-2.00e-02,2.40e+01,
89,-1.20e-02,2.40e+01,
90,-2.00e-02,2.40e+01,
91,-1.20e-02,2.40e+01,
92,-2.00e-02,2.40e+01,
93,-1.20e-02,2.40e+01,
94,-2.00e-02,2.40e+01,
95,-1.20e-02,2.40e+01,
96,-2.00e-02,2.40e+01,
97,-1.20e-02,2.40e+01,
98,-2.00e-02,2.40e+01,
99,-1.20e-02,2.40e+01,
100,-2.00e-02,2.40e+01,
101,-1.20e-02,2.40e+01,
102,-2.00e-02,2.40e+01,
103,-1.20e-02,2.40e+01,
104,-2.00e-02,2.40e+01,
105,-1.20e-02,2.40e+01,
106,-2.00e-02,2.40e+01,
107,-2.00e-02,2.40e+01,
108,-2.00e-02,2.40e+01,
109,-1.20e-02,2.40e+01,
110,-2.00e-02,2.40e+01,
111,-1.20e-02,2.40e+01,
112,-2.00e-02,2.40e+01,
113,-1.20e-02,2.40e+01,
114,-2.00e-02,2.40e+01,
115,-1.20e-02,2.40e+01,
116,-2.00e-02,2.40e+01,
117,-1.20e-02,2.40e+01,
118,-2.00e-02,2.40e+01,
119,-1.20e-02,2.40e+01,
120,-2.00e-02,2.40e+01,
121,-1.20e-02,2.40e+01,
122,-2.00e-02,2.40e+01,
123,-1.20e-02,2.40e+01,
124,-2.00e-02,2.40e+01,
125,-1.20e-02,2.40e+01,
126,-2.00e-02,2.40e+01,
127,-2.00e-02,2.40e+01,
128,-2.00e-02,2.40e+01,
129,-1.20e-02,2.40e+01,
130,-2.00e-02,2.40e+01,
131,-1.20e-02,2.40e+01,
132,-2.00e-02,2.40e+01,
133,-1.20e-02,2.40e+01,
134,-2.00e-02,2.40e+01,
135,-1.20e-02,2.40e+01,
136,-2.00e-02,2.40e+01,
137,-1.20e-02,2.40e+01,
138,-2.00e-02,2.40e+01,
139,-1.20e-02,2.40e+01,
140,-2.00e-02,2.40e+01,
141,-1.20e-02,2.40e+01,
142,-2.00e-02,2.40e+01,
143,-1.20e-02,2.40e+01,
144,-2.00e-02,2.40e+01,
145,-1.20e-02,2.40e+01,
146,-2.00e-02,2.40e+01,
147,-2.00e-02,2.40e+01,
148,-2.00e-02,2.40e+01,
149,-1.20e-02,2.40e+01,
150,-2.00e-02,2.40e+01,
151,-2.00e-02,2.40e+01,
152,-2.00e-02,2.40e+01,
153,-1.20e-02,2.40e+01,
154,-2.00e-02,2.40e+01,
155,-1.20e-02,2.40e+01,
156,-2.00e-02,2.40e+01,
157,-1.20e-02,2.40e+01,
158,-2.00e-02,2.40e+01,
159,-2.00e-02,2.40e+01,
160,-2.00e-02,2.40e+01,
161,-1.20e-02,2.40e+01,
162,-2.00e-02,2.40e+01,
163,-1.20e-02,2.40e+01,
164,-2.00e-02,2.40e+01,
165,-1.20e-02,2.40e+01,
166,-2.00e-02,2.40e+01,
167,-2.00e-02,2.40e+01,
168,-2.00e-02,2.40e+01,
169,-1.20e-02,2.40e+01,
170,-2.00e-02,2.40e+01,
171,-2.00e-02,2.40e+01,
172,-2.00e-02,2.40e+01,
173,-1.20e-02,2.40e+01,
174,-2.00e-02,2.40e+01,
175,-2.00e-02,2.48e+01,
176,-1.20e-02,2.32e+01,
177,-2.00e-02,2.40e+01,
178,-2.00e-02,2.40e+01,
179,-1.20e-02,2.40e+01,
180,-2.00e-02,2.40e+01,
181,-1.20e-02,2.40e+01,
182,-2.00e-02,2.40e+01,
183,-1.20e-02,2.40e+01,
184,-2.00e-02,2.40e+01,
185,-1.20e-02,2.40e+01,
186,-2.00e-02,2.40e+01,
187,-2.00e-02,2.40e+01,
188,-2.00e-02,2.40e+01,
189,-1.20e-02,2.40e+01,
190,-2.00e-02,2.40e+01,
191,-2.00e-02,2.40e+01,
192,-2.00e-02,2.40e+01,
193,-1.20e-02,2.40e+01,
194,-2.00e-02,2.40e+01,
195,-1.20e-02,2.40e+01,
196,-2.00e-02,2.40e+01,
197,-1.20e-02,2.40e+01,
198,-2.00e-02,2.40e+01,
199,-1.20e-02,2.40e+01,
200,-2.00e-02,2.40e+01,
201,-1.20e-02,2.40e+01,
202,-2.00e-02,2.40e+01,
203,-1.20e-02,2.40e+01,
204,-2.00e-02,2.40e+01,
205,-1.20e-02,2.40e+01,
206,-2.00e-02,2.40e+01,
207,-1.20e-02,2.40e+01,
208,-2.00e-02,2.40e+01,
209,-1.20e-02,2.40e+01,
210,-2.00e-02,2.40e+01,
211,-2.00e-02,2.40e+01,
212,-2.00e-02,2.40e+01,
213,-1.20e-02,2.40e+01,
214,-2.00e-02,2.40e+01,
215,-2.00e-02,2.40e+01,
216,-2.00e-02,2.40e+01,
217,-1.20e-02,2.40e+01,
218,-2.00e-02,2.40e+01,
219,-2.00e-02,2.40e+01,
220,-2.00e-02,2.40e+01,
221,-1.20e-02,2.40e+01,
222,-2.00e-02,2.40e+01,
223,-1.20e-02,2.40e+01,
224,-2.00e-02,2.40e+01,
225,-1.20e-02,2.40e+01,
226,-2.00e-02,2.40e+01,
227,-1.20e-02,2.40e+01,
228,-2.00e-02,2.40e+01,
229,-1.20e-02,2.40e+01,
230,-2.00e-02,2.40e+01,
231,-1.20e-02,2.40e+01,
232,-2.00e-02,2.40e+01,
233,-1.20e-02,2.40e+01,
234,-2.00e-02,2.40e+01,
235,-1.20e-02,2.40e+01,
236,-2.00e-02,2.40e+01,
237,-1.20e-02,2.40e+01,
238,-2.00e-02,2.40e+01,
239,-2.00e-02,2.40e+01,
240,-2.00e-02,2.40e+01,
241,-1.20e-02,2.40e+01,
242,-2.00e-02,2.40e+01,
243,-1.20e-02,2.40e+01,
244,-2.00e-02,2.40e+01,
245,-1.20e-02,2.40e+01,
246,-2.00e-02,2.40e+01,
247,-1.20e-02,2.40e+01,
248,-2.00e-02,2.40e+01,
249,-1.20e-02,2.40e+01,
250,-2.00e-02,2.40e+01,
251,-1.20e-02,2.40e+01,
252,-2.00e-02,2.40e+01,
253,-1.20e-02,2.40e+01,
254,-2.00e-02,2.40e+01,
255,-1.20e-02,2.40e+01,
256,-2.00e-02,2.40e+01,
257,-1.20e-02,2.40e+01,
258,-2.00e-02,2.40e+01,
259,-2.00e-02,2.40e+01,
260,-2.00e-02,2.40e+01,
261,-1.20e-02,2.40e+01,
262,-2.00e-02,2.40e+01,
263,-1.20e-02,2.40e+01,
264,-2.00e-02,2.40e+01,
265,-1.20e-02,2.40e+01,
266,-2.00e-02,2.40e+01,
267,-1.20e-02,2.40e+01,
268,-2.00e-02,2.40e+01,
269,-1.20e-02,2.40e+01,
270,-2.00e-02,2.40e+01,
271,-1.20e-02,2.40e+01,
272,-2.00e-02,2.40e+01,
273,-1.20e-02,2.40e+01,
274,-2.00e-02,2.40e+01,
275,-1.20e-02,2.40e+01,
276,-2.00e-02,2.40e+01,
277,-1.20e-02,2.40e+01,
278,-2.00e-02,2.40e+01,
279,-1.20e-02,2.40e+01,
280,-2.00e-02,2.40e+01,
281,-1.20e-02,2.40e+01,
282,-2.00e-02,2.40e+01,
283,-2.00e-02,2.40e+01,
284,-2.00e-02,2.40e+01,
285,-1.20e-02,2.40e+01,
286,-2.00e-02,2.40e+01,
287,-1.20e-02,2.40e+01,
288,-2.00e-02,2.40e+01,
289,-1.20e-02,2.40e+01,
290,-2.00e-02,2.40e+01,
291,-1.20e-02,2.40e+01,
292,-2.00e-02,2.40e+01,
293,-1.20e-02,2.40e+01,
294,-2.00e-02,2.40e+01,
295,-1.20e-02,2.40e+01,
296,-2.00e-02,2.40e+01,
297,-1.20e-02,2.40e+01,
298,-2.00e-02,2.40e+01,
299,-1.20e-02,2.40e+01,
300,-2.00e-02,2.40e+01,
301,-1.20e-02,2.40e+01,
302,-2.00e-02,2.40e+01,
303,-1.20e-02,2.40e+01,
304,-2.00e-02,2.40e+01,
305,-1.20e-02,2.40e+01,
306,-2.00e-02,2.40e+01,
307,-2.00e-02,2.40e+01,
308,-2.00e-02,2.40e+01,
309,-1.20e-02,2.40e+01,
310,-2.00e-02,2.40e+01,
311,-1.20e-02,2.40e+01,
312,-2.00e-02,2.40e+01,
313,-1.20e-02,2.40e+01,
314,-2.00e-02,2.40e+01,
315,-1.20e-02,2.40e+01,
316,-2.00e-02,2.40e+01,
317,-1.20e-02,2.40e+01,
318,-2.00e-02,2.40e+01,
319,-1.20e-02,2.40e+01,
320,-2.00e-02,2.40e+01,
321,-1.20e-02,2.40e+01,
